date,symbol,buy_price,sell_price_t2,sell_price_t3,sell_price_t4,sell_price_t5,return_t2,return_t3,return_t4,return_t5
20250930,000029,33.0,29.56,29.67,28.95,29.27,-0.10424242424242428,-0.10090909090909085,-0.12272727272727275,-0.11303030303030304
20250930,000021,30.66,31.72,31.39,28.85,29.5,0.034572733202870146,0.023809523809523822,-0.059034572733202825,-0.03783431180691455
20250930,000422,14.79,15.12,14.97,14.7,14.7,0.022312373225152136,0.012170385395537628,-0.006085192697768753,-0.006085192697768753
20250930,000006,10.42,11.94,13.13,13.79,12.41,0.145873320537428,0.26007677543186186,0.3234165067178502,0.19097888675623803
20251009,000426,35.74,37.8,34.97,34.55,34.28,0.05763850027979841,-0.021544487968662648,-0.03329602686066046,-0.040850587576944625
20251009,000021,29.89,31.39,28.85,29.5,30.44,0.050184008029441285,-0.03479424556707926,-0.013047842087654752,0.018400802944128495
20251009,000035,5.74,6.04,6.15,6.15,6.03,0.052264808362369304,0.07142857142857145,0.07142857142857145,0.050522648083623695
20251009,000006,10.74,13.13,13.79,12.41,11.45,0.2225325884543762,0.2839851024208565,0.15549348230912477,0.06610800744878949
20251009,000506,11.89,14.08,13.27,14.6,14.45,0.18418839360807396,0.11606391925988216,0.22792262405382666,0.21530698065601334
20251010,000426,36.0,34.97,34.55,34.28,32.45,-0.028611111111111143,-0.04027777777777786,-0.047777777777777745,-0.09861111111111104
20251010,000021,30.05,28.85,29.5,30.44,27.4,-0.039933444259567366,-0.018302828618968408,0.01297836938435942,-0.08818635607321139
20251010,000506,12.61,13.27,14.6,14.45,14.65,0.05233941316415545,0.15781126090404443,0.14591593973037273,0.16177636796193506
20251010,000006,12.2,13.79,12.41,11.45,12.24,0.130327868852459,0.01721311475409843,-0.06147540983606558,0.00327868852459024
20251010,000035,5.71,6.15,6.15,6.03,5.91,0.07705779334500883,0.07705779334500883,0.05604203152364278,0.035026269702276736
20251013,000506,14.23,14.6,14.45,14.65,13.62,0.026001405481377315,0.015460295151089168,0.02951510892480674,-0.04286718200983845
20251013,000006,14.43,12.41,11.45,12.24,12.02,-0.13998613998613996,-0.20651420651420654,-0.15176715176715175,-0.167013167013167
20251013,000004,13.51,12.87,12.88,12.24,12.85,-0.047372316802368655,-0.046632124352331536,-0.09400444115470019,-0.048852701702442644
20251013,000021,31.5,29.5,30.44,27.4,27.24,-0.06349206349206349,-0.03365079365079361,-0.1301587301587302,-0.1352380952380953
20251013,000426,39.3,34.55,34.28,32.45,31.23,-0.12086513994910943,-0.12773536895674292,-0.17430025445292607,-0.2053435114503816
20251014,000045,15.36,13.71,13.92,13.27,13.73,-0.10742187499999992,-0.09374999999999997,-0.13606770833333334,-0.1061197916666666
20251014,000006,13.05,11.45,12.24,12.02,13.22,-0.12260536398467443,-0.06206896551724141,-0.07892720306513418,0.013026819923371642
20251014,000417,7.23,7.56,7.31,7.21,7.49,0.04564315352697084,0.011065006915629208,-0.0027662517289073945,0.03596127247579527
20251014,000506,13.6,14.45,14.65,13.62,13.57,0.06249999999999997,0.07720588235294124,0.0014705882352940864,-0.0022058823529411296
20251014,000004,13.33,12.88,12.24,12.85,12.87,-0.03375843960990242,-0.08177044261065265,-0.03600900225056267,-0.03450862715678926
20251015,000506,15.0,14.65,13.62,13.57,13.04,-0.02333333333333331,-0.09200000000000005,-0.09533333333333331,-0.13066666666666674
20251015,000417,7.32,7.31,7.21,7.49,7.8,-0.0013661202185793271,-0.015027322404371627,0.023224043715846986,0.06557377049180321
20251015,000045,14.4,13.92,13.27,13.73,13.92,-0.03333333333333336,-0.07847222222222228,-0.04652777777777777,-0.03333333333333336
20251015,000006,11.17,12.24,12.02,13.22,13.13,0.09579230080572966,0.07609668755595342,0.18352730528200545,0.17547000895255155
20251015,000058,10.87,10.32,10.15,10.18,10.16,-0.05059797608095667,-0.06623735050597966,-0.06347746090156389,-0.06531738730450774
