ts_code,event_interval_days
600986.SH,54
600986.SH,19
600986.SH,17
600986.SH,39
600986.SH,17
600986.SH,19
600986.SH,57
600987.SH,106
600987.SH,27
600988.SH,21
600988.SH,54
600988.SH,18
600988.SH,10
600988.SH,21
600988.SH,58
600988.SH,23
600988.SH,11
600988.SH,22
600988.SH,20
600988.SH,27
600988.SH,28
600989.SH,21
600989.SH,19
600989.SH,27
600989.SH,30
600989.SH,19
600989.SH,21
600989.SH,25
600989.SH,19
600989.SH,37
600989.SH,10
600989.SH,21
600989.SH,17
600989.SH,25
600989.SH,17
600990.SH,20
600990.SH,21
600990.SH,19
600990.SH,9
600990.SH,19
600990.SH,30
600990.SH,71
600990.SH,19
600990.SH,21
600990.SH,48
600992.SH,103
600992.SH,91
600993.SH,21
600993.SH,41
600993.SH,14
600993.SH,21
600993.SH,33
600993.SH,18
600993.SH,21
600993.SH,10
600993.SH,22
600993.SH,22
600995.SH,32
600995.SH,14
600995.SH,19
600995.SH,27
600995.SH,17
600995.SH,35
600995.SH,14
600995.SH,17
600995.SH,17
600995.SH,27
600995.SH,19
600996.SH,31
600996.SH,7
600996.SH,11
600996.SH,24
600996.SH,27
600996.SH,19
600996.SH,16
600996.SH,19
600996.SH,63
600996.SH,34
600996.SH,17
600997.SH,100
600997.SH,27
600997.SH,21
600998.SH,20
600998.SH,28
600998.SH,19
600998.SH,23
600998.SH,62
600998.SH,9
600998.SH,12
600998.SH,21
600998.SH,19
600998.SH,14
600998.SH,17
600998.SH,49
600998.SH,19
600999.SH,28
600999.SH,13
600999.SH,17
600999.SH,19
600999.SH,16
600999.SH,7
600999.SH,66
600999.SH,42
600999.SH,17
600999.SH,11
600999.SH,21
600999.SH,65
601000.SH,37
601000.SH,21
601000.SH,46
601000.SH,49
601000.SH,9
601000.SH,11
601000.SH,42
601000.SH,22
601000.SH,14
601000.SH,7
601000.SH,31
601000.SH,13
601000.SH,18
601001.SH,7
601001.SH,20
601001.SH,20
601001.SH,10
601001.SH,11
601001.SH,17
601001.SH,40
601001.SH,27
601001.SH,21
601001.SH,65
601001.SH,19
601001.SH,17
601001.SH,27
601002.SH,160
601002.SH,58
601003.SH,51
601003.SH,48
601003.SH,91
601003.SH,39
601005.SH,19
601005.SH,39
601005.SH,27
601005.SH,25
601005.SH,11
601005.SH,39
601005.SH,20
601005.SH,14
601005.SH,17
601005.SH,27
601006.SH,20
601006.SH,17
601006.SH,14
601006.SH,195
601006.SH,26
601006.SH,9
601006.SH,19
601007.SH,23
601007.SH,34
601007.SH,33
601007.SH,100
601007.SH,36
601007.SH,75
601008.SH,20
601008.SH,69
601008.SH,42
601008.SH,21
601008.SH,139
601009.SH,12
601009.SH,7
601009.SH,20
601009.SH,17
601009.SH,33
601009.SH,51
601009.SH,18
601009.SH,20
601009.SH,22
601009.SH,23
601009.SH,49
601009.SH,27
601009.SH,13
601010.SH,87
601010.SH,19
601011.SH,34
601011.SH,22
601011.SH,28
601011.SH,19
601011.SH,20
601011.SH,50
601011.SH,21
601011.SH,27
601011.SH,17
601012.SH,43
601012.SH,8
601012.SH,19
601012.SH,25
601012.SH,10
601012.SH,10
601012.SH,20
601012.SH,27
601012.SH,17
601012.SH,49
601012.SH,21
601012.SH,19
601012.SH,36
601015.SH,72
601015.SH,19
601015.SH,19
601015.SH,51
601015.SH,19
601015.SH,17
601015.SH,28
601016.SH,9
601016.SH,27
601016.SH,7
601016.SH,13
601016.SH,29
601016.SH,19
601016.SH,9
601016.SH,27
601016.SH,84
601016.SH,7
601016.SH,10
601016.SH,20
601016.SH,15
601016.SH,7
601016.SH,19
601018.SH,17
601018.SH,24
601018.SH,22
601018.SH,35
601018.SH,7
601018.SH,27
601018.SH,21
601018.SH,21
601018.SH,50
601018.SH,8
601018.SH,7
601018.SH,27
601019.SH,168
601019.SH,21
601019.SH,42
601019.SH,7
601019.SH,30
601020.SH,17
601020.SH,19
601020.SH,19
601020.SH,9
601020.SH,19
601020.SH,23
601020.SH,27
601020.SH,20
601020.SH,18
601020.SH,38
601020.SH,17
601020.SH,33
601021.SH,9
601021.SH,51
601021.SH,41
601021.SH,19
601021.SH,20
601021.SH,32
601021.SH,10
601021.SH,37
601021.SH,12
601021.SH,21
601021.SH,22
601021.SH,57
601022.SH,34
601022.SH,19
601022.SH,43
601022.SH,17
601022.SH,27
601022.SH,19
601022.SH,83
601022.SH,31
601033.SH,187
601038.SH,20
601038.SH,23
601038.SH,8
601038.SH,27
601038.SH,14
601058.SH,17
601058.SH,20
601058.SH,12
601058.SH,8
601058.SH,17
601058.SH,21
601058.SH,10
601058.SH,17
601058.SH,29
601058.SH,19
601058.SH,19
601058.SH,17
601058.SH,46
601058.SH,21
601058.SH,58
601059.SH,31
601059.SH,17
601059.SH,21
601059.SH,19
601059.SH,17
601059.SH,20
601059.SH,32
601059.SH,85
601059.SH,38
601061.SH,17
601061.SH,25
601061.SH,10
601061.SH,19
601061.SH,22
601061.SH,27
601061.SH,19
601061.SH,43
601061.SH,13
601061.SH,17
601061.SH,34
601066.SH,24
601066.SH,12
601066.SH,8
601066.SH,16
601066.SH,19
601066.SH,16
601066.SH,14
601066.SH,31
601066.SH,29
601066.SH,36
601066.SH,8
601066.SH,19
601068.SH,34
601068.SH,69
601068.SH,19
601068.SH,42
601068.SH,21
601068.SH,17
601068.SH,33
601068.SH,36
601069.SH,20
601069.SH,21
601069.SH,21
601069.SH,17
601069.SH,21
601069.SH,19
601069.SH,27
601069.SH,48
601069.SH,14
601069.SH,21
601069.SH,7
601069.SH,17
601069.SH,32
601069.SH,37
601077.SH,21
601077.SH,27
601077.SH,19
601077.SH,49
601077.SH,24
601077.SH,17
601077.SH,17
601077.SH,62
601077.SH,9
601077.SH,20
601077.SH,27
601077.SH,15
601077.SH,8
601077.SH,19
601083.SH,32
601083.SH,35
601083.SH,8
601083.SH,20
601083.SH,65
601083.SH,15
601083.SH,117
601083.SH,19
601083.SH,23
601086.SH,20
601086.SH,44
601086.SH,25
601086.SH,17
601086.SH,48
601086.SH,26
601086.SH,30
601086.SH,30
601088.SH,22
601088.SH,19
601088.SH,27
601088.SH,31
601088.SH,20
601088.SH,19
601088.SH,16
601088.SH,14
601088.SH,53
601088.SH,17
601088.SH,20
601088.SH,7
601088.SH,26
601088.SH,17
601089.SH,19
601089.SH,17
601089.SH,63
601089.SH,28
601089.SH,26
601089.SH,41
601096.SH,73
601096.SH,19
601096.SH,28
601098.SH,138
601098.SH,12
601098.SH,29
601098.SH,34
601099.SH,23
601099.SH,20
601099.SH,17
601099.SH,13
601099.SH,19
601099.SH,13
601099.SH,17
601099.SH,48
601099.SH,57
601099.SH,12
601099.SH,17
601100.SH,21
601100.SH,19
601100.SH,19
601100.SH,22
601100.SH,17
601100.SH,19
601100.SH,19
601100.SH,30
601100.SH,23
601100.SH,20
601100.SH,19
601100.SH,21
601100.SH,17
601100.SH,56
601101.SH,50
601101.SH,9
601101.SH,97
601101.SH,30
601101.SH,19
601106.SH,18
601106.SH,22
601106.SH,14
601106.SH,21
601106.SH,34
601106.SH,17
601106.SH,29
601106.SH,19
601106.SH,21
601107.SH,147
601107.SH,86
601107.SH,54
601108.SH,21
601108.SH,20
601108.SH,17
601108.SH,13
601108.SH,19
601108.SH,10
601108.SH,20
601108.SH,28
601108.SH,19
601108.SH,17
601108.SH,21
601108.SH,19
601108.SH,13
601108.SH,17
601108.SH,75
601111.SH,9
601111.SH,20
601111.SH,43
601111.SH,26
601111.SH,8
601111.SH,13
601111.SH,17
601111.SH,20
601111.SH,22
601111.SH,25
601111.SH,17
601111.SH,11
601111.SH,37
601111.SH,63
601113.SH,27
601113.SH,45
601113.SH,21
601113.SH,28
601113.SH,41
601116.SH,15
601116.SH,41
601116.SH,17
601116.SH,27
601116.SH,29
601116.SH,19
601116.SH,37
601116.SH,21
601117.SH,23
601117.SH,34
601117.SH,13
601117.SH,8
601117.SH,17
601117.SH,55
601117.SH,19
601117.SH,10
601117.SH,45
601117.SH,15
601117.SH,14
601117.SH,35
601117.SH,17
601118.SH,26
601118.SH,19
601118.SH,28
601118.SH,7
601118.SH,7
601118.SH,11
601118.SH,28
601118.SH,19
601118.SH,19
601118.SH,23
601118.SH,19
601118.SH,21
601118.SH,18
601118.SH,27
601121.SH,18
601121.SH,27
601121.SH,21
601121.SH,11
601121.SH,21
601121.SH,45
601121.SH,20
601121.SH,27
601126.SH,40
601126.SH,12
601126.SH,15
601126.SH,17
601126.SH,12
601126.SH,23
601126.SH,14
601126.SH,27
601126.SH,19
601126.SH,20
601126.SH,17
601126.SH,21
601126.SH,19
601126.SH,17
601126.SH,27
601127.SH,7
601127.SH,22
601127.SH,19
601127.SH,7
601127.SH,35
601127.SH,7
601127.SH,10
601127.SH,19
601127.SH,33
601127.SH,78
601128.SH,13
601128.SH,12
601128.SH,23
601128.SH,29
601128.SH,13
601128.SH,19
601128.SH,65
601128.SH,26
601128.SH,8
601128.SH,19
601128.SH,28
601128.SH,9
601133.SH,17
601133.SH,35
601133.SH,61
601133.SH,19
601133.SH,21
601133.SH,17
601133.SH,57
601136.SH,26
601136.SH,16
601136.SH,19
601136.SH,10
601136.SH,19
601136.SH,10
601136.SH,19
601136.SH,19
601136.SH,53
601136.SH,46
601136.SH,51
601137.SH,46
601137.SH,11
601137.SH,13
601137.SH,16
601137.SH,20
601137.SH,35
601137.SH,62
601137.SH,22
601137.SH,21
601137.SH,49
601137.SH,36
601138.SH,20
601138.SH,14
601138.SH,19
601138.SH,17
601138.SH,20
601138.SH,19
601138.SH,17
601138.SH,27
601138.SH,20
601138.SH,40
601138.SH,17
601138.SH,22
601138.SH,40
601138.SH,35
601139.SH,13
601139.SH,25
601139.SH,74
601139.SH,31
601139.SH,17
601155.SH,11
601155.SH,24
601155.SH,19
601155.SH,17
601155.SH,28
601155.SH,59
601155.SH,10
601155.SH,46
601155.SH,17
601155.SH,19
601156.SH,17
601156.SH,39
601156.SH,14
601156.SH,9
601156.SH,19
601156.SH,7
601156.SH,17
601156.SH,19
601156.SH,29
601156.SH,8
601156.SH,34
601156.SH,7
601156.SH,21
601156.SH,8
601156.SH,25
601162.SH,22
601162.SH,19
601162.SH,17
601162.SH,19
601162.SH,19
601162.SH,30
601162.SH,34
601162.SH,77
601166.SH,19
601166.SH,20
601166.SH,17
601166.SH,116
601166.SH,7
601166.SH,10
601166.SH,35
601166.SH,10
601166.SH,78
601166.SH,22
601168.SH,17
601168.SH,8
601168.SH,10
601168.SH,16
601168.SH,19
601168.SH,17
601168.SH,18
601168.SH,7
601168.SH,11
601168.SH,27
601168.SH,19
601168.SH,17
601168.SH,19
601168.SH,19
601168.SH,21
601168.SH,17
601168.SH,27
601168.SH,42
601169.SH,17
601169.SH,17
601169.SH,9
601169.SH,19
601169.SH,101
601169.SH,19
601169.SH,20
601169.SH,36
601169.SH,38
601169.SH,27
601169.SH,19
601177.SH,46
601177.SH,17
601177.SH,26
601177.SH,19
601177.SH,23
601177.SH,104
601177.SH,20
601179.SH,55
601179.SH,7
601179.SH,7
601179.SH,29
601179.SH,29
601179.SH,13
601179.SH,27
601179.SH,17
601179.SH,29
601179.SH,19
601179.SH,21
601179.SH,34
601179.SH,17
601186.SH,23
601186.SH,19
601186.SH,8
601186.SH,7
601186.SH,12
601186.SH,31
601186.SH,49
601186.SH,19
601186.SH,45
601186.SH,25
601186.SH,7
601186.SH,57
601187.SH,20
601187.SH,9
601187.SH,11
601187.SH,17
601187.SH,88
601187.SH,14
601187.SH,17
601187.SH,20
601187.SH,22
601187.SH,45
601187.SH,35
601187.SH,17
601188.SH,130
601198.SH,21
601198.SH,19
601198.SH,17
601198.SH,19
601198.SH,17
601198.SH,45
601198.SH,17
601198.SH,11
601198.SH,17
601198.SH,47
601198.SH,38
601200.SH,44
601200.SH,7
601208.SH,21
601208.SH,17
601208.SH,19
601208.SH,22
601208.SH,25
601208.SH,36
601208.SH,28
601208.SH,17
601208.SH,19
601208.SH,42
601208.SH,27
601208.SH,29
601211.SH,22
601211.SH,17
601211.SH,19
601211.SH,16
601211.SH,21
601211.SH,7
601211.SH,66
601211.SH,17
601211.SH,22
601211.SH,10
601211.SH,21
601212.SH,14
601212.SH,23
601212.SH,19
601212.SH,23
601212.SH,18
601212.SH,18
601212.SH,27
601212.SH,19
601212.SH,34
601212.SH,17
601212.SH,21
601212.SH,19
601212.SH,34
601212.SH,37
601216.SH,34
601216.SH,19
601216.SH,17
601216.SH,26
601216.SH,12
601216.SH,70
601216.SH,7
601216.SH,39
601216.SH,18
601216.SH,17
601216.SH,19
601216.SH,27
601218.SH,24
601218.SH,11
601218.SH,7
601218.SH,10
601218.SH,20
601218.SH,27
601218.SH,20
601218.SH,31
601218.SH,13
601218.SH,12
601218.SH,13
601218.SH,8
601218.SH,28
601218.SH,13
601218.SH,17
601222.SH,52
601222.SH,14
601222.SH,31
601222.SH,27
601222.SH,75
601222.SH,16
601222.SH,27
601222.SH,17
601225.SH,39
601225.SH,28
601225.SH,17
601225.SH,19
601225.SH,22
601225.SH,27
601225.SH,17
601225.SH,19
601225.SH,48
601225.SH,23
601225.SH,27
601225.SH,19
601226.SH,47
601226.SH,37
601226.SH,22
601226.SH,27
601226.SH,26
601226.SH,10
601226.SH,19
601226.SH,17
601226.SH,27
601228.SH,49
601228.SH,45
601228.SH,81
601228.SH,17
601228.SH,33
601229.SH,9
601229.SH,27
601229.SH,16
601229.SH,98
601229.SH,20
601229.SH,19
601229.SH,30
601229.SH,21
601229.SH,28
601229.SH,27
601229.SH,20
601231.SH,26
601231.SH,20
601231.SH,17
601231.SH,14
601231.SH,19
601231.SH,19
601231.SH,17
601231.SH,27
601231.SH,21
601231.SH,26
601231.SH,17
601231.SH,21
601231.SH,19
601231.SH,28
601233.SH,50
601233.SH,8
601233.SH,11
601233.SH,17
601233.SH,13
601233.SH,19
601233.SH,18
601233.SH,33
601233.SH,19
601233.SH,30
601233.SH,21
601233.SH,19
601233.SH,17
601233.SH,55
601236.SH,29
601236.SH,15
601236.SH,19
601236.SH,17
601236.SH,10
601236.SH,35
601236.SH,25
601236.SH,74
601236.SH,71
601238.SH,29
601238.SH,10
601238.SH,8
601238.SH,20
601238.SH,7
601238.SH,22
601238.SH,29
601238.SH,19
601238.SH,21
601238.SH,17
601238.SH,26
601238.SH,17
601238.SH,33
601238.SH,19
601279.SH,61
601279.SH,31
601279.SH,19
601279.SH,19
601288.SH,22
601288.SH,14
601288.SH,7
601288.SH,15
601288.SH,20
601288.SH,19
601288.SH,17
601288.SH,39
601288.SH,17
601288.SH,20
601288.SH,42
601288.SH,62
601288.SH,17
601288.SH,13
601298.SH,26
601298.SH,35
601298.SH,29
601298.SH,21
601298.SH,21
601298.SH,27
601298.SH,8
601298.SH,17
601298.SH,67
601298.SH,20
601311.SH,43
601311.SH,21
601311.SH,7
601311.SH,17
601311.SH,7
601311.SH,10
601311.SH,17
601311.SH,19
601311.SH,44
601311.SH,43
601311.SH,11
601311.SH,9
601311.SH,8
601311.SH,19
601311.SH,28
601311.SH,19
601318.SH,17
601318.SH,20
601318.SH,7
601318.SH,19
601318.SH,14
601318.SH,17
601318.SH,61
601318.SH,15
601318.SH,14
601318.SH,23
601318.SH,7
601318.SH,19
601318.SH,29
601318.SH,69
601319.SH,19
601319.SH,19
601319.SH,8
601319.SH,34
601319.SH,17
601319.SH,15
601319.SH,46
601319.SH,17
601319.SH,19
601319.SH,26
601319.SH,21
601326.SH,19
601326.SH,112
601326.SH,22
601328.SH,18
601328.SH,20
601328.SH,7
601328.SH,60
601328.SH,52
601328.SH,7
601328.SH,19
601328.SH,9
601328.SH,103
601328.SH,10
601328.SH,18
601330.SH,21
601333.SH,12
601333.SH,37
601333.SH,19
601333.SH,29
601333.SH,50
601333.SH,32
601333.SH,16
601333.SH,19
601333.SH,29
601333.SH,19
601336.SH,20
601336.SH,8
601336.SH,19
601336.SH,11
601336.SH,12
601336.SH,22
601336.SH,57
601336.SH,19
601336.SH,37
601336.SH,10
601336.SH,8
601336.SH,21
601336.SH,17
601339.SH,140
601339.SH,19
601360.SH,31
601360.SH,17
601360.SH,19
601360.SH,17
601360.SH,19
601360.SH,33
601360.SH,38
601360.SH,19
601360.SH,48
601360.SH,17
601360.SH,19
601360.SH,28
601369.SH,106
601369.SH,27
601369.SH,10
601369.SH,20
601369.SH,21
601369.SH,14
601369.SH,20
601369.SH,17
601375.SH,22
601375.SH,16
601375.SH,19
601375.SH,19
601375.SH,7
601375.SH,17
601375.SH,48
601375.SH,68
601375.SH,7
601375.SH,17
601375.SH,27
601377.SH,23
601377.SH,7
601377.SH,19
601377.SH,11
601377.SH,12
601377.SH,19
601377.SH,11
601377.SH,38
601377.SH,25
601377.SH,17
601377.SH,25
601377.SH,19
601388.SH,25
601388.SH,36
601388.SH,10
601388.SH,27
601388.SH,19
601388.SH,9
601388.SH,50
601388.SH,11
601388.SH,17
601388.SH,19
601388.SH,29
601388.SH,27
601390.SH,22
601390.SH,20
601390.SH,8
601390.SH,7
601390.SH,12
601390.SH,31
601390.SH,49
601390.SH,19
601390.SH,62
601390.SH,9
601390.SH,19
601390.SH,29
601390.SH,17
601398.SH,33
601398.SH,7
601398.SH,16
601398.SH,96
601398.SH,17
601398.SH,19
601398.SH,42
601398.SH,76
601398.SH,14
601399.SH,10
601399.SH,18
601399.SH,26
601399.SH,12
601399.SH,18
601399.SH,20
601399.SH,19
601399.SH,24
601399.SH,19
601399.SH,35
601399.SH,19
601399.SH,21
601456.SH,21
601456.SH,20
601456.SH,17
601456.SH,19
601456.SH,16
601456.SH,45
601456.SH,28
601456.SH,35
601456.SH,11
601456.SH,77
601456.SH,40
601500.SH,45
601500.SH,55
601500.SH,89
601500.SH,23
601512.SH,106
601515.SH,49
601515.SH,27
601515.SH,19
601515.SH,17
601515.SH,35
601515.SH,20
601515.SH,19
601515.SH,83
601515.SH,25
601515.SH,26
601519.SH,20
601519.SH,14
601519.SH,7
601519.SH,17
601519.SH,19
601519.SH,19
601519.SH,30
601519.SH,79
601519.SH,20
601519.SH,12
601519.SH,92
601528.SH,13
601528.SH,186
601528.SH,38
601528.SH,41
601555.SH,17
601555.SH,18
601555.SH,7
601555.SH,17
601555.SH,14
601555.SH,19
601555.SH,17
601555.SH,31
601555.SH,28
601555.SH,42
601555.SH,17
601555.SH,12
601555.SH,17
601555.SH,19
601555.SH,56
601566.SH,20
601566.SH,49
601567.SH,51
601567.SH,28
601567.SH,8
601567.SH,40
601567.SH,9
601567.SH,33
601567.SH,44
601567.SH,24
601567.SH,17
601567.SH,21
601567.SH,27
601568.SH,68
601568.SH,20
601568.SH,27
601577.SH,17
601577.SH,13
601577.SH,20
601577.SH,21
601577.SH,83
601577.SH,17
601577.SH,20
601577.SH,34
601577.SH,36
601577.SH,7
601577.SH,36
601579.SH,19
601579.SH,71
601579.SH,13
601579.SH,19
601579.SH,36
601579.SH,17
601579.SH,19
601579.SH,23
601579.SH,31
601579.SH,14
601595.SH,26
601595.SH,42
601595.SH,19
601595.SH,43
601595.SH,44
601595.SH,19
601595.SH,42
601595.SH,10
601595.SH,25
601598.SH,24
601598.SH,17
601598.SH,29
601598.SH,19
601598.SH,36
601598.SH,41
601598.SH,82
601598.SH,30
601599.SH,11
601599.SH,21
601600.SH,9
601600.SH,19
601600.SH,17
601600.SH,15
601600.SH,10
601600.SH,17
601600.SH,8
601600.SH,10
601600.SH,17
601600.SH,18
601600.SH,25
601600.SH,19
601600.SH,21
601600.SH,20
601600.SH,21
601600.SH,17
601600.SH,31
601601.SH,20
601601.SH,9
601601.SH,12
601601.SH,17
601601.SH,19
601601.SH,15
601601.SH,19
601601.SH,42
601601.SH,30
601601.SH,22
601601.SH,10
601601.SH,21
601601.SH,24
601601.SH,69
601606.SH,20
601606.SH,13
601606.SH,19
601606.SH,17
601606.SH,19
601606.SH,17
601606.SH,42
601606.SH,19
601606.SH,19
601606.SH,43
601606.SH,10
601606.SH,46
601607.SH,10
601607.SH,31
601607.SH,12
601607.SH,8
601607.SH,22
601607.SH,49
601607.SH,19
601607.SH,17
601607.SH,28
601607.SH,31
601607.SH,59
601607.SH,19
601608.SH,45
601608.SH,19
601608.SH,7
601608.SH,17
601608.SH,19
601608.SH,20
601608.SH,23
601608.SH,19
601608.SH,59
601608.SH,13
601608.SH,19
601608.SH,28
601609.SH,19
601609.SH,17
601609.SH,28
601609.SH,27
601609.SH,57
601609.SH,19
601609.SH,13
601609.SH,14
601609.SH,36
601609.SH,34
601611.SH,11
601611.SH,22
601611.SH,17
601611.SH,10
601611.SH,8
601611.SH,30
601611.SH,40
601611.SH,27
601611.SH,17
601611.SH,22
601611.SH,19
601611.SH,21
601611.SH,42
601611.SH,19
601615.SH,34
601615.SH,17
601615.SH,19
601615.SH,20
601615.SH,17
601615.SH,19
601615.SH,27
601615.SH,29
601615.SH,30
601615.SH,15
601615.SH,33
601616.SH,26
601616.SH,67
601616.SH,19
601616.SH,28
601618.SH,27
601618.SH,16
601618.SH,7
601618.SH,7
601618.SH,12
601618.SH,18
601618.SH,11
601618.SH,17
601618.SH,20
601618.SH,27
601618.SH,44
601618.SH,32
601618.SH,17
601618.SH,33
601618.SH,14
601619.SH,54
601619.SH,22
601619.SH,27
601619.SH,108
601619.SH,24
601619.SH,17
601619.SH,19
601619.SH,27
601628.SH,20
601628.SH,9
601628.SH,13
601628.SH,28
601628.SH,23
601628.SH,45
601628.SH,16
601628.SH,19
601628.SH,17
601628.SH,15
601628.SH,10
601628.SH,21
601628.SH,22
601633.SH,48
601633.SH,13
601633.SH,8
601633.SH,19
601633.SH,7
601633.SH,17
601633.SH,67
601633.SH,30
601633.SH,16
601633.SH,77
601633.SH,20
601636.SH,19
601636.SH,17
601636.SH,19
601636.SH,21
601636.SH,27
601636.SH,52
601636.SH,24
601636.SH,17
601636.SH,19
601658.SH,19
601658.SH,13
601658.SH,7
601658.SH,17
601658.SH,20
601658.SH,19
601658.SH,17
601658.SH,49
601658.SH,20
601658.SH,48
601658.SH,77
601658.SH,16
601665.SH,17
601665.SH,26
601665.SH,91
601665.SH,17
601665.SH,21
601665.SH,31
601665.SH,30
601665.SH,29
601665.SH,7
601665.SH,39
601665.SH,17
601666.SH,42
601666.SH,11
601666.SH,17
601666.SH,40
601666.SH,10
601666.SH,24
601666.SH,17
601666.SH,39
601666.SH,23
601666.SH,19
601666.SH,17
601666.SH,27
601668.SH,17
601668.SH,25
601668.SH,15
601668.SH,47
601668.SH,22
601668.SH,27
601668.SH,14
601668.SH,63
601668.SH,37
601668.SH,35
601668.SH,21
601669.SH,24
601669.SH,19
601669.SH,14
601669.SH,12
601669.SH,17
601669.SH,63
601669.SH,19
601669.SH,57
601669.SH,13
601669.SH,7
601669.SH,7
601669.SH,44
601677.SH,17
601677.SH,13
601677.SH,15
601677.SH,19
601677.SH,8
601677.SH,19
601677.SH,17
601677.SH,19
601677.SH,12
601677.SH,25
601677.SH,10
601677.SH,32
601677.SH,19
601677.SH,12
601677.SH,15
601677.SH,36
601677.SH,42
601678.SH,27
601678.SH,35
601678.SH,12
601678.SH,20
601678.SH,59
601678.SH,28
601678.SH,61
601678.SH,17
601678.SH,19
601678.SH,28
601686.SH,28
601688.SH,17
601688.SH,20
601688.SH,7
601688.SH,16
601688.SH,10
601688.SH,17
601688.SH,18
601688.SH,35
601688.SH,25
601688.SH,20
601688.SH,22
601688.SH,12
601688.SH,21
601689.SH,67
601689.SH,20
601689.SH,15
601689.SH,17
601689.SH,19
601689.SH,37
601689.SH,31
601689.SH,17
601689.SH,21
601696.SH,22
601696.SH,18
601696.SH,17
601696.SH,19
601696.SH,17
601696.SH,73
601696.SH,39
601696.SH,19
601696.SH,49
601696.SH,29
601698.SH,22
601698.SH,21
601698.SH,8
601698.SH,27
601698.SH,17
601698.SH,7
601698.SH,53
601698.SH,15
601698.SH,36
601698.SH,19
601698.SH,22
601698.SH,47
601699.SH,27
601699.SH,21
601699.SH,13
601699.SH,17
601699.SH,39
601699.SH,25
601699.SH,19
601699.SH,69
601699.SH,17
601699.SH,19
601699.SH,27
601700.SH,36
601700.SH,21
601700.SH,17
601700.SH,41
601702.SH,19
601702.SH,39
601702.SH,20
601702.SH,27
601702.SH,19
601702.SH,22
601702.SH,17
601702.SH,19
601717.SH,11
601717.SH,20
601717.SH,35
601717.SH,7
601717.SH,17
601717.SH,13
601717.SH,19
601717.SH,17
601717.SH,32
601717.SH,35
601717.SH,17
601717.SH,28
601717.SH,20
601718.SH,19
601718.SH,19
601718.SH,50
601718.SH,31
601718.SH,21
601718.SH,59
601718.SH,7
601718.SH,49
601727.SH,7
601727.SH,35
601727.SH,17
601727.SH,12
601727.SH,17
601727.SH,39
601727.SH,28
601727.SH,52
601727.SH,19
601727.SH,21
601727.SH,34
601727.SH,9
601728.SH,9
601728.SH,81
601728.SH,7
601728.SH,53
601728.SH,21
601728.SH,19
601728.SH,97
601728.SH,10
601766.SH,10
601766.SH,48
601766.SH,13
601766.SH,21
601766.SH,10
601766.SH,19
601766.SH,29
601766.SH,7
601766.SH,21
601766.SH,61
601766.SH,64
601766.SH,20
601777.SH,34
601777.SH,28
601777.SH,26
601777.SH,17
601777.SH,19
601777.SH,19
601777.SH,38
601777.SH,43
601777.SH,18
601777.SH,17
601777.SH,21
601777.SH,47
601778.SH,19
601778.SH,19
601778.SH,17
601778.SH,19
601778.SH,62
601778.SH,42
601778.SH,21
601778.SH,17
601778.SH,19
601778.SH,27
601778.SH,17
601788.SH,22
601788.SH,20
601788.SH,17
601788.SH,14
601788.SH,20
601788.SH,9
601788.SH,38
601788.SH,25
601788.SH,46
601788.SH,17
601788.SH,11
601789.SH,12
601789.SH,20
601789.SH,17
601789.SH,19
601789.SH,36
601789.SH,22
601789.SH,27
601789.SH,33
601789.SH,59
601789.SH,21
601789.SH,27
601789.SH,11
601798.SH,22
601798.SH,34
601798.SH,19
601798.SH,53
601798.SH,129
601799.SH,27
601799.SH,55
601799.SH,15
601799.SH,7
601799.SH,19
601799.SH,10
601799.SH,70
601799.SH,22
601799.SH,33
601799.SH,27
601800.SH,28
601800.SH,13
601800.SH,15
601800.SH,12
601800.SH,18
601800.SH,17
601800.SH,45
601800.SH,19
601800.SH,71
601800.SH,9
601800.SH,54
601801.SH,147
601801.SH,29
601808.SH,22
601808.SH,23
601808.SH,26
601808.SH,51
601808.SH,12
601808.SH,19
601808.SH,56
601808.SH,8
601808.SH,17
601808.SH,27
601816.SH,41
601816.SH,125
601816.SH,13
601816.SH,23
601816.SH,19
601816.SH,70
601816.SH,14
601816.SH,17
601818.SH,17
601818.SH,20
601818.SH,7
601818.SH,8
601818.SH,116
601818.SH,17
601818.SH,126
601825.SH,7
601825.SH,12
601825.SH,17
601825.SH,74
601825.SH,42
601825.SH,20
601825.SH,7
601825.SH,17
601825.SH,19
601825.SH,80
601825.SH,7
601825.SH,13
601838.SH,13
601838.SH,20
601838.SH,7
601838.SH,8
601838.SH,63
601838.SH,46
601838.SH,49
601838.SH,59
601838.SH,28
601838.SH,11
601838.SH,17
601857.SH,19
601857.SH,9
601857.SH,7
601857.SH,31
601857.SH,17
601857.SH,29
601857.SH,52
601857.SH,17
601857.SH,19
601857.SH,31
601857.SH,26
601857.SH,7
601857.SH,27
601857.SH,20
601857.SH,18
601858.SH,41
601858.SH,8
601858.SH,136
601858.SH,17
601858.SH,27
601858.SH,20
601860.SH,16
601860.SH,20
601860.SH,7
601860.SH,11
601860.SH,45
601860.SH,57
601860.SH,28
